i,t_v,tensión(V)
0,1668005390.6234279,+1.56638000E-04

0,1668005391.1534276,+1.53109000E-04

0,1668005391.6734278,+1.52474000E-04

0,1668005392.2034278,+1.53578000E-04

0,1668005392.7234278,+1.51787000E-04

0,1668005393.2534277,+1.52391000E-04

0,1668005393.7734277,+1.52818000E-04

0,1668005394.303428,+1.57450000E-04

0,1668005394.823428,+1.59500000E-04

0,1668005395.3534276,+1.64090000E-04

0,1668005395.8734276,+1.63258000E-04

0,1668005396.4034278,+1.63653000E-04

0,1668005396.9234278,+1.61904000E-04

0,1668005397.4534278,+1.59760000E-04

0,1668005397.9834278,+1.61186000E-04

0,1668005398.5034277,+1.63924000E-04

0,1668005399.0334277,+1.65724000E-04

0,1668005399.5544279,+1.64736000E-04

0,1668005400.0844278,+1.65079000E-04

0,1668005400.6044278,+1.64767000E-04

0,1668005401.1344278,+1.62414000E-04

0,1668005401.654428,+1.61634000E-04

0,1668005402.1844277,+1.64267000E-04

0,1668005402.7044277,+1.65225000E-04

0,1668005403.234428,+1.64184000E-04

0,1668005403.754428,+1.61717000E-04

0,1668005404.284428,+1.64215000E-04

0,1668005404.8044279,+1.61519000E-04

0,1668005405.3344278,+1.60562000E-04

0,1668005405.8544278,+1.61374000E-04

0,1668005406.3844278,+1.63320000E-04

0,1668005406.9044278,+1.63663000E-04

0,1668005407.434428,+1.65808000E-04

0,1668005407.954428,+1.64860000E-04

0,1668005408.4844277,+1.64788000E-04

0,1668005409.0044277,+1.65141000E-04

0,1668005409.5354278,+1.63060000E-04

0,1668005410.0554278,+1.63518000E-04

0,1668005410.5854278,+1.70877000E-04

0,1668005411.1054277,+1.71845000E-04

0,1668005411.635428,+1.70502000E-04

0,1668005412.1654277,+1.66911000E-04

0,1668005412.6854277,+1.71865000E-04

0,1668005413.2154279,+1.72042000E-04

0,1668005413.7354279,+1.71564000E-04

0,1668005414.2654278,+1.74395000E-04

0,1668005414.790428,+1.73708000E-04

0,1668005415.320428,+1.73645000E-04

0,1668005415.8404279,+1.73104000E-04

0,1668005416.3644278,+1.72438000E-04

0,1668005416.894428,+1.72521000E-04

0,1668005417.414428,+1.75436000E-04

0,1668005417.9444277,+1.77309000E-04

0,1668005418.474428,+1.81420000E-04

0,1668005418.994428,+1.81826000E-04

0,1668005419.524428,+1.83544000E-04

0,1668005420.0444279,+1.85854000E-04

0,1668005420.5754278,+1.84168000E-04

0,1668005421.0954278,+1.79328000E-04

0,1668005421.6254277,+1.83669000E-04

0,1668005422.155428,+1.87988000E-04

0,1668005422.675428,+1.84834000E-04

0,1668005423.2054276,+1.79734000E-04

0,1668005423.7254276,+1.84147000E-04

0,1668005424.2554278,+1.84647000E-04

0,1668005424.7854278,+1.81400000E-04

0,1668005425.3054278,+1.80900000E-04

0,1668005425.8354278,+1.90965000E-04

0,1668005426.3554277,+1.95295000E-04

0,1668005426.8854277,+1.93650000E-04

0,1668005427.4124277,+1.92682000E-04

0,1668005427.932428,+1.97221000E-04

0,1668005428.4624279,+1.96835000E-04

0,1668005428.9824278,+1.91361000E-04

0,1668005429.5134277,+1.87718000E-04

0,1668005430.0334277,+1.94410000E-04

0,1668005430.563428,+1.94670000E-04

0,1668005431.083428,+1.91506000E-04

0,1668005431.6134276,+1.90184000E-04

0,1668005432.1334276,+1.97689000E-04

0,1668005432.6634278,+1.96024000E-04

0,1668005433.1834278,+1.95118000E-04

0,1668005433.7134278,+2.00562000E-04

0,1668005434.2334278,+2.02904000E-04

0,1668005434.7634277,+1.98803000E-04

0,1668005435.2934277,+1.99458000E-04

0,1668005435.810428,+2.01613000E-04

0,1668005436.3414278,+1.98584000E-04

0,1668005436.8614278,+1.94452000E-04

0,1668005437.3914278,+1.97626000E-04

0,1668005437.9114277,+2.01176000E-04

0,1668005438.4414277,+1.97637000E-04

0,1668005438.971428,+2.01634000E-04

0,1668005439.491428,+2.01249000E-04

0,1668005440.0214276,+1.99833000E-04

0,1668005440.5414276,+2.05412000E-04

0,1668005441.0724277,+2.06276000E-04

0,1668005441.5964277,+2.06848000E-04

0,1668005442.1164277,+2.07057000E-04

0,1668005442.6404278,+2.09149000E-04

0,1668005443.1704278,+2.10252000E-04

0,1668005443.690428,+2.07764000E-04

0,1668005444.2204278,+2.10137000E-04

0,1668005444.7404277,+2.26292000E-04

0,1668005445.270428,+2.31902000E-04

0,1668005445.790428,+2.22253000E-04

0,1668005446.3194277,+2.24720000E-04

0,1668005446.8494277,+2.18953000E-04

0,1668005447.3694277,+2.17632000E-04

0,1668005447.899428,+2.24990000E-04

0,1668005448.4194279,+2.22232000E-04

0,1668005448.9494276,+2.16331000E-04

0,1668005449.4694278,+2.16778000E-04

0,1668005449.994428,+2.22284000E-04

0,1668005450.524428,+2.23721000E-04

0,1668005451.0444279,+2.21587000E-04

0,1668005451.5724277,+2.20359000E-04

0,1668005452.0924277,+2.30028000E-04

0,1668005452.622428,+2.30486000E-04

0,1668005453.1524277,+2.31766000E-04

0,1668005453.672428,+2.34254000E-04

0,1668005454.1994278,+2.37148000E-04

0,1668005454.7294278,+2.33151000E-04

0,1668005455.2494278,+2.28862000E-04

0,1668005455.7794278,+2.29705000E-04

0,1668005456.2994277,+2.28051000E-04

0,1668005456.8294277,+2.25709000E-04

0,1668005457.359428,+2.26135000E-04

0,1668005457.879428,+2.23991000E-04

0,1668005458.4094276,+2.26552000E-04

0,1668005458.9294276,+2.25573000E-04

0,1668005459.4594278,+2.29227000E-04

0,1668005459.9894278,+2.29393000E-04

0,1668005460.5094278,+2.33161000E-04

0,1668005461.0394278,+2.39656000E-04

0,1668005461.5604277,+2.37460000E-04

0,1668005462.0904279,+2.38917000E-04

0,1668005462.6144278,+2.38001000E-04

0,1668005463.1444278,+2.36304000E-04

0,1668005463.6644278,+2.38626000E-04

0,1668005464.1854277,+2.38449000E-04

0,1668005464.718428,+2.35909000E-04

0,1668005465.2384279,+2.34473000E-04

0,1668005465.7684278,+2.39084000E-04

0,1668005466.2984278,+2.36388000E-04

0,1668005466.8184278,+2.38272000E-04

0,1668005467.3484278,+2.39614000E-04

0,1668005467.8684278,+2.45068000E-04

0,1668005468.398428,+2.47577000E-04

0,1668005468.918428,+2.46005000E-04

0,1668005469.4484277,+2.49378000E-04

0,1668005469.9694278,+2.47317000E-04

0,1668005470.4974277,+2.45131000E-04

0,1668005471.027428,+2.46161000E-04

0,1668005471.547428,+2.47161000E-04

0,1668005472.0774276,+2.45943000E-04

0,1668005472.5974276,+2.50054000E-04

0,1668005473.1274278,+2.51803000E-04

0,1668005473.6474278,+2.51053000E-04

0,1668005474.1774278,+2.47483000E-04

0,1668005474.6974277,+2.50876000E-04

0,1668005475.2274277,+2.49232000E-04

0,1668005475.747428,+2.49711000E-04

0,1668005476.2774277,+2.50866000E-04

0,1668005476.7974277,+2.53447000E-04

0,1668005477.3284278,+2.59151000E-04

0,1668005477.8484278,+2.59474000E-04

0,1668005478.378428,+2.63658000E-04

0,1668005478.898428,+2.62877000E-04

0,1668005479.4284277,+2.62711000E-04

0,1668005479.9484277,+2.61264000E-04

0,1668005480.478428,+2.60546000E-04

0,1668005481.0084279,+2.57808000E-04

0,1668005481.5284278,+2.58943000E-04

0,1668005482.0494277,+2.62825000E-04

0,1668005482.579428,+2.63710000E-04

0,1668005483.099428,+2.60379000E-04

0,1668005483.6294277,+2.59963000E-04

0,1668005484.1494277,+2.61420000E-04

0,1668005484.6794279,+2.61566000E-04

0,1668005485.1994278,+2.62919000E-04

0,1668005485.7294278,+2.66926000E-04

0,1668005486.2594278,+2.67874000E-04

0,1668005486.7794278,+2.67197000E-04

0,1668005487.3094277,+2.65927000E-04

0,1668005487.8294277,+2.66926000E-04

0,1668005488.359428,+2.67249000E-04

0,1668005488.879428,+2.71381000E-04

0,1668005489.4094276,+2.70694000E-04

0,1668005489.9294276,+2.75055000E-04

0,1668005490.4604278,+2.74525000E-04

0,1668005490.9804277,+2.73005000E-04

0,1668005491.510428,+2.70913000E-04

0,1668005492.0324278,+2.70632000E-04

0,1668005492.562428,+2.74691000E-04

0,1668005493.082428,+2.72651000E-04

0,1668005493.6124277,+2.74067000E-04

0,1668005494.1324277,+2.73525000E-04

0,1668005494.662428,+2.81946000E-04

0,1668005495.182428,+2.80603000E-04

0,1668005495.7164278,+2.87025000E-04

0,1668005496.2364278,+2.81290000E-04

0,1668005496.766428,+2.80582000E-04

0,1668005497.286428,+2.80249000E-04

0,1668005497.8164277,+2.79718000E-04

0,1668005498.346428,+2.81186000E-04

0,1668005498.866428,+2.85453000E-04

0,1668005499.3964279,+2.92927000E-04

0,1668005499.9164279,+3.00900000E-04

0,1668005500.4464278,+3.05594000E-04

0,1668005500.9764278,+2.90366000E-04

0,1668005501.4964278,+2.92240000E-04

0,1668005502.026428,+2.89065000E-04

0,1668005502.5514278,+2.87868000E-04

0,1668005503.0714278,+2.84392000E-04

0,1668005503.6014278,+2.85287000E-04

0,1668005504.1314278,+2.85256000E-04

0,1668005504.6514277,+2.85641000E-04

0,1668005505.1814277,+2.88566000E-04

0,1668005505.7014277,+2.88638000E-04

0,1668005506.231428,+2.90335000E-04

0,1668005506.751428,+2.95102000E-04

0,1668005507.2814276,+2.97642000E-04

0,1668005507.8114278,+2.95113000E-04

0,1668005508.3314278,+2.93010000E-04

0,1668005508.8574276,+2.97413000E-04

0,1668005509.3874278,+2.98235000E-04

0,1668005509.9074278,+2.97829000E-04

0,1668005510.434428,+2.96768000E-04

0,1668005510.9564278,+2.94707000E-04

0,1668005511.4884279,+2.94634000E-04

0,1668005512.0084279,+2.95237000E-04

0,1668005512.5384278,+2.96247000E-04

0,1668005513.0584278,+2.96487000E-04

0,1668005513.5884278,+2.96591000E-04

0,1668005514.1084278,+2.95768000E-04

0,1668005514.638428,+2.95050000E-04

0,1668005515.158428,+2.97767000E-04

0,1668005515.6884277,+2.98089000E-04

0,1668005516.2084277,+2.99089000E-04

0,1668005516.7384279,+2.98891000E-04

0,1668005517.2584279,+3.01025000E-04

0,1668005517.7884278,+3.07020000E-04

0,1668005518.3084278,+3.07447000E-04

0,1668005518.838428,+3.10600000E-04

0,1668005519.3684278,+3.12422000E-04

0,1668005519.8884277,+3.06281000E-04

0,1668005520.418428,+3.02149000E-04

0,1668005520.938428,+3.04636000E-04

0,1668005521.4684277,+3.06718000E-04

0,1668005521.9884279,+3.05698000E-04

0,1668005522.5184278,+3.02107000E-04

0,1668005523.0384278,+3.00910000E-04

0,1668005523.5694277,+3.01503000E-04

0,1668005524.0894277,+3.00785000E-04

0,1668005524.619428,+3.01753000E-04

0,1668005525.139428,+3.02836000E-04

0,1668005525.6694276,+3.05688000E-04

0,1668005526.1894276,+3.05761000E-04

0,1668005526.7194278,+3.09476000E-04

0,1668005527.2394278,+3.09258000E-04

0,1668005527.7694278,+3.14264000E-04

0,1668005528.2894278,+3.13931000E-04

0,1668005528.8194277,+3.09997000E-04

0,1668005529.339428,+3.07696000E-04

0,1668005529.8694277,+3.07072000E-04

0,1668005530.3914278,+3.07603000E-04

0,1668005530.9214277,+3.08675000E-04

0,1668005531.4424279,+3.09362000E-04

0,1668005531.9724278,+3.11392000E-04

0,1668005532.4924278,+3.16752000E-04

0,1668005533.0224278,+3.17928000E-04

0,1668005533.542428,+3.12786000E-04

0,1668005534.0724277,+3.12724000E-04

0,1668005534.602428,+3.19718000E-04

0,1668005535.122428,+3.19500000E-04

0,1668005535.6524277,+3.18011000E-04

0,1668005536.172428,+3.21987000E-04

0,1668005536.7024279,+3.26286000E-04

0,1668005537.2224278,+3.29877000E-04

0,1668005537.7524278,+3.33874000E-04

0,1668005538.2824278,+3.35217000E-04

0,1668005538.802428,+3.30845000E-04

0,1668005539.3324277,+3.33093000E-04

0,1668005539.8564277,+3.29627000E-04

0,1668005540.376428,+3.30512000E-04

0,1668005540.9064279,+3.24215000E-04

0,1668005541.4364278,+3.23382000E-04

0,1668005541.9564278,+3.31782000E-04

0,1668005542.486428,+3.32802000E-04

0,1668005543.006428,+3.35029000E-04

0,1668005543.5374277,+3.38745000E-04

0,1668005544.0574276,+3.36268000E-04

0,1668005544.5874279,+3.32854000E-04

0,1668005545.1174278,+3.31511000E-04

0,1668005545.6374278,+3.37434000E-04

0,1668005546.1674278,+3.38141000E-04

0,1668005546.6874278,+3.40390000E-04

0,1668005547.2174277,+3.38599000E-04

0,1668005547.7374277,+3.38339000E-04

0,1668005548.266428,+3.35602000E-04

0,1668005548.7964277,+3.34519000E-04

0,1668005549.3164277,+3.34873000E-04

0,1668005549.846428,+3.36497000E-04

0,1668005550.366428,+3.36830000E-04

0,1668005550.8964279,+3.38225000E-04

0,1668005551.4174278,+3.37434000E-04

0,1668005551.9474277,+3.40129000E-04

0,1668005552.4684277,+3.42815000E-04

0,1668005552.9984279,+3.41774000E-04

0,1668005553.5184278,+3.38339000E-04

0,1668005554.0484278,+3.41524000E-04

0,1668005554.5684278,+3.46739000E-04

0,1668005555.098428,+3.45698000E-04

0,1668005555.618428,+3.42284000E-04

0,1668005556.1484277,+3.42034000E-04

0,1668005556.6684277,+3.44761000E-04

0,1668005557.195428,+3.45136000E-04

0,1668005557.7224278,+3.45615000E-04

0,1668005558.2524278,+3.47821000E-04

0,1668005558.7724278,+3.46968000E-04

0,1668005559.302428,+3.44074000E-04

0,1668005559.822428,+3.46791000E-04

0,1668005560.3524277,+3.49008000E-04

0,1668005560.8724277,+3.48893000E-04

0,1668005561.402428,+3.45302000E-04

0,1668005561.922428,+3.50070000E-04

0,1668005562.4524279,+3.53848000E-04

0,1668005562.9724278,+3.62133000E-04

0,1668005563.494428,+3.63944000E-04

0,1668005564.0214276,+3.64631000E-04

0,1668005564.5514278,+3.68024000E-04

0,1668005565.0714278,+3.60998000E-04

0,1668005565.6014278,+3.59791000E-04

0,1668005566.1214278,+3.57335000E-04

0,1668005566.6514277,+3.59135000E-04

0,1668005567.1714277,+3.63070000E-04

0,1668005567.7014277,+3.63059000E-04

0,1668005568.2234278,+3.60187000E-04

0,1668005568.7534277,+3.57595000E-04

0,1668005569.2734277,+3.61602000E-04

0,1668005569.803428,+3.57782000E-04

0,1668005570.323428,+3.61904000E-04

0,1668005570.8534276,+3.62997000E-04

0,1668005571.3734276,+3.65172000E-04

0,1668005571.9004278,+3.66671000E-04

0,1668005572.4304278,+3.68971000E-04

0,1668005572.954428,+3.74051000E-04

0,1668005573.4844277,+3.77735000E-04

0,1668005574.0044143,+3.75518000E-04

0,1668005574.5343878,+3.75373000E-04

0,1668005575.0533621,+3.72729000E-04

0,1668005575.5833356,+3.66505000E-04

0,1668005576.1133091,+3.65433000E-04

0,1668005576.6332834,+3.67899000E-04

0,1668005577.163257,+3.70470000E-04

0,1668005577.6832306,+3.73270000E-04

0,1668005578.2132041,+3.76028000E-04

0,1668005578.7331784,+3.75622000E-04

0,1668005579.2641523,+3.72843000E-04

0,1668005579.7841272,+3.71594000E-04

0,1668005580.3141007,+3.73510000E-04

0,1668005580.8440742,+3.74051000E-04

0,1668005581.3640485,+3.72979000E-04

0,1668005581.894022,+3.72635000E-04

0,1668005582.4179964,+3.72167000E-04

0,1668005582.9479697,+3.74269000E-04

0,1668005583.4679437,+3.72958000E-04

0,1668005583.9979172,+3.73166000E-04

0,1668005584.5188913,+3.74759000E-04

0,1668005585.0488648,+3.72323000E-04

0,1668005585.5728395,+3.69481000E-04

0,1668005586.1028128,+3.74020000E-04

0,1668005586.6227868,+3.76976000E-04

0,1668005587.1527603,+3.78724000E-04

0,1668005587.6727343,+3.77767000E-04

0,1668005588.2027078,+3.80837000E-04

0,1668005588.7226818,+3.82867000E-04

0,1668005589.2526553,+3.83772000E-04

0,1668005589.7726293,+3.86010000E-04

0,1668005590.3026028,+3.88654000E-04

0,1668005590.822577,+3.89018000E-04

0,1668005591.356551,+3.83804000E-04

0,1668005591.8765247,+3.77683000E-04

0,1668005592.4064982,+3.76143000E-04

0,1668005592.9264722,+3.75987000E-04

0,1668005593.4564457,+3.78787000E-04

0,1668005593.97642,+3.81534000E-04

0,1668005594.5063934,+3.79432000E-04

0,1668005595.0263672,+3.80067000E-04

0,1668005595.5563407,+3.82055000E-04

0,1668005596.076315,+3.83314000E-04

0,1668005596.6062884,+3.79109000E-04

0,1668005597.1262622,+3.81493000E-04

0,1668005597.6562357,+3.84033000E-04

0,1668005598.17621,+3.83939000E-04

0,1668005598.7061834,+3.91672000E-04

0,1668005599.236157,+4.02091000E-04

0,1668005599.7571309,+3.97917000E-04

0,1668005600.2771049,+3.95003000E-04

0,1668005600.8070784,+3.94441000E-04

0,1668005601.3270524,+3.93504000E-04

0,1668005601.8570259,+3.90881000E-04

0,1668005602.383,+3.94909000E-04

0,1668005602.9029737,+3.92651000E-04

0,1668005603.4329472,+3.90892000E-04

0,1668005603.9529214,+3.91818000E-04

0,1668005604.4838948,+3.96023000E-04

0,1668005605.0038686,+3.96481000E-04

0,1668005605.533842,+4.01644000E-04

0,1668005606.0568163,+4.01925000E-04

0,1668005606.5867898,+3.99541000E-04

0,1668005607.1067638,+3.97543000E-04

0,1668005607.6367373,+3.98698000E-04

0,1668005608.1567113,+4.02508000E-04

0,1668005608.6866846,+4.03934000E-04

0,1668005609.2066588,+4.02476000E-04

0,1668005609.7366323,+4.01685000E-04

0,1668005610.256606,+4.03965000E-04

0,1668005610.7865796,+4.14051000E-04

0,1668005611.3065538,+4.20369000E-04

0,1668005611.8365273,+4.19994000E-04

0,1668005612.3665009,+4.18630000E-04

0,1668005612.8864748,+4.14748000E-04

0,1668005613.4164484,+4.12063000E-04

0,1668005613.9364223,+4.10252000E-04

0,1668005614.4663959,+4.10095000E-04

0,1668005614.9863698,+4.11865000E-04

0,1668005615.5163434,+4.12916000E-04

0,1668005616.0463169,+4.13041000E-04

0,1668005616.5702913,+4.16320000E-04

0,1668005617.0902653,+4.14654000E-04

0,1668005617.6202388,+4.17048000E-04

0,1668005618.1502123,+4.17600000E-04

0,1668005618.6701863,+4.17579000E-04

0,1668005619.2001598,+4.19369000E-04

0,1668005619.7221344,+4.20181000E-04

0,1668005620.2521079,+4.20108000E-04

0,1668005620.7730818,+4.23699000E-04

0,1668005621.3030553,+4.24844000E-04

0,1668005621.8230293,+4.21961000E-04

0,1668005622.3530028,+4.24595000E-04

0,1668005622.8829763,+4.28997000E-04

0,1668005623.4029503,+4.30756000E-04

0,1668005623.9329238,+4.28019000E-04

0,1668005624.4528978,+4.30559000E-04

0,1668005624.9828722,+4.33598000E-04

0,1668005625.5128458,+4.39562000E-04

0,1668005626.0328197,+4.43278000E-04

0,1668005626.5627933,+4.40707000E-04

0,1668005627.0827672,+4.32838000E-04

0,1668005627.6127408,+4.33775000E-04

0,1668005628.1327147,+4.35232000E-04

0,1668005628.6626883,+4.49835000E-04

0,1668005629.1826625,+4.44860000E-04

0,1668005629.712636,+4.46067000E-04

0,1668005630.2326097,+4.37897000E-04

0,1668005630.7625833,+4.35045000E-04

0,1668005631.290558,+4.37605000E-04

0,1668005631.8105323,+4.41529000E-04

0,1668005632.3405058,+4.40905000E-04

0,1668005632.8604798,+4.40436000E-04

0,1668005633.3904533,+4.40166000E-04

0,1668005633.9094276,+4.40613000E-04

0,1668005634.4394011,+4.41456000E-04

0,1668005634.9593754,+4.41446000E-04

0,1668005635.489349,+4.47556000E-04

0,1668005636.0093226,+4.45838000E-04

0,1668005636.5392962,+4.45797000E-04

0,1668005637.0692697,+4.47774000E-04

0,1668005637.589244,+4.48420000E-04

0,1668005638.1192174,+4.46994000E-04

0,1668005638.6391914,+4.46255000E-04

0,1668005639.169165,+4.47056000E-04

0,1668005639.6891387,+4.45963000E-04

0,1668005640.2191122,+4.45578000E-04

0,1668005640.7390864,+4.47223000E-04

0,1668005641.26906,+4.50886000E-04

0,1668005641.7930348,+4.48295000E-04

0,1668005642.3130088,+4.47462000E-04

0,1668005642.8429823,+4.51490000E-04

0,1668005643.3629563,+4.52312000E-04

0,1668005643.8929298,+4.58214000E-04

0,1668005644.4149039,+4.56101000E-04

0,1668005644.9448774,+4.55435000E-04

0,1668005645.4658513,+4.56101000E-04

0,1668005645.9958248,+4.55716000E-04

0,1668005646.5157988,+4.57652000E-04

0,1668005647.0457723,+4.60650000E-04

0,1668005647.565746,+4.59786000E-04

0,1668005648.0957196,+4.55955000E-04

0,1668005648.6156938,+4.61305000E-04

0,1668005649.1456673,+4.67634000E-04

0,1668005649.6656413,+4.65823000E-04

0,1668005650.1956148,+4.62096000E-04

0,1668005650.7255883,+4.66510000E-04

0,1668005651.2455623,+4.65417000E-04

0,1668005651.7755358,+4.58100000E-04

0,1668005652.2955098,+4.62534000E-04

0,1668005652.8254833,+4.65479000E-04

0,1668005653.3454573,+4.62669000E-04

0,1668005653.8754308,+4.63044000E-04

0,1668005654.4054043,+4.71381000E-04

0,1668005654.9253783,+4.67259000E-04

0,1668005655.4553518,+4.65812000E-04

0,1668005655.9753256,+4.67696000E-04

0,1668005656.505299,+4.65156000E-04

0,1668005657.0352726,+4.62138000E-04

0,1668005657.5552468,+4.64553000E-04

0,1668005658.0852203,+4.64626000E-04

0,1668005658.6051943,+4.63637000E-04

0,1668005659.1351678,+4.67363000E-04

0,1668005659.6651413,+4.74014000E-04

0,1668005660.1851153,+4.65500000E-04

0,1668005660.7150888,+4.64646000E-04

0,1668005661.2350628,+4.67311000E-04

0,1668005661.7650363,+4.66718000E-04

0,1668005662.28501,+4.62606000E-04

0,1668005662.8159838,+4.62086000E-04

0,1668005663.3359578,+4.64407000E-04

0,1668005663.8659313,+4.64188000E-04

0,1668005664.3959048,+4.65021000E-04

0,1668005664.915879,+4.68050000E-04

0,1668005665.4458528,+4.68185000E-04

0,1668005665.9668267,+4.75482000E-04

0,1668005666.4968002,+4.81852000E-04

0,1668005667.0167744,+4.76876000E-04

0,1668005667.546748,+4.79260000E-04

0,1668005668.0667217,+4.79031000E-04

0,1668005668.5966952,+4.78542000E-04

0,1668005669.1166692,+4.74597000E-04

0,1668005669.6436439,+4.82820000E-04

0,1668005670.1736174,+4.84683000E-04

0,1668005670.6935914,+4.91532000E-04

0,1668005671.2235649,+4.94540000E-04

0,1668005671.7435386,+4.89148000E-04

0,1668005672.2735121,+4.83704000E-04

0,1668005672.7934864,+4.81009000E-04

0,1668005673.3234599,+4.81789000E-04

0,1668005673.8434336,+4.85765000E-04

0,1668005674.3734071,+4.96861000E-04

0,1668005674.8933814,+4.90605000E-04

0,1668005675.4233549,+4.88794000E-04

0,1668005675.9533284,+4.88524000E-04

0,1668005676.4733024,+4.87701000E-04

0,1668005677.0032759,+4.86348000E-04

0,1668005677.5232499,+4.87129000E-04

0,1668005678.0532234,+4.90314000E-04

0,1668005678.5771978,+4.92302000E-04

0,1668005679.0971718,+4.97121000E-04

0,1668005679.6271453,+4.95227000E-04

0,1668005680.1471193,+4.92968000E-04

0,1668005680.6770928,+4.94363000E-04

0,1668005681.1970668,+4.96268000E-04

0,1668005681.7270403,+4.98568000E-04

0,1668005682.2490144,+4.96850000E-04

0,1668005682.778988,+4.95747000E-04

0,1668005683.2999618,+4.94665000E-04

0,1668005683.8299353,+4.93780000E-04

0,1668005684.3539097,+4.92885000E-04

0,1668005684.873884,+4.98932000E-04

0,1668005685.4038575,+4.97236000E-04

0,1668005685.9238312,+4.97673000E-04

0,1668005686.4488063,+4.98786000E-04

0,1668005686.9787798,+4.99484000E-04

0,1668005687.4987538,+5.01180000E-04

0,1668005688.0287273,+5.01971000E-04

0,1668005688.5487013,+5.03023000E-04

0,1668005689.0786748,+5.03356000E-04

0,1668005689.5986488,+5.02752000E-04

0,1668005690.1286223,+5.00629000E-04

0,1668005690.6585958,+5.01336000E-04

0,1668005691.1785698,+5.02908000E-04

0,1668005691.7085433,+5.04126000E-04

0,1668005692.2285173,+5.04927000E-04

0,1668005692.7584908,+5.04199000E-04

0,1668005693.2784648,+5.02960000E-04

0,1668005693.8084383,+5.03283000E-04

0,1668005694.3384118,+5.03366000E-04

0,1668005694.8583858,+5.02919000E-04

0,1668005695.3883593,+5.03564000E-04

0,1668005695.9083333,+5.03356000E-04

0,1668005696.4413068,+5.03397000E-04

0,1668005696.9612808,+5.03397000E-04

0,1668005697.4912543,+5.03231000E-04

0,1668005698.0112283,+5.03939000E-04

0,1668005698.5412018,+5.05302000E-04

0,1668005699.0711753,+5.08373000E-04

0,1668005699.5911493,+5.09060000E-04

0,1668005700.1211228,+5.11016000E-04

0,1668005700.6410966,+5.13629000E-04

0,1668005701.17107,+5.14493000E-04

0,1668005701.6910443,+5.06791000E-04

0,1668005702.2210178,+5.09351000E-04

0,1668005702.7509913,+5.10860000E-04

0,1668005703.2709653,+5.09580000E-04

0,1668005703.7989395,+5.09080000E-04

0,1668005704.3259149,+5.13483000E-04

0,1668005704.8458889,+5.14024000E-04

0,1668005705.3758624,+5.12890000E-04

0,1668005705.8958364,+5.18552000E-04

0,1668005706.4298103,+5.18667000E-04

0,1668005706.9507842,+5.18677000E-04

0,1668005707.4727583,+5.14587000E-04

0,1668005708.0027323,+5.16304000E-04

0,1668005708.5297062,+5.19354000E-04

0,1668005709.0496805,+5.25276000E-04

0,1668005709.579654,+5.26608000E-04

0,1668005710.0996277,+5.33665000E-04

0,1668005710.6296012,+5.32198000E-04

0,1668005711.1495755,+5.30460000E-04

0,1668005711.679549,+5.31032000E-04

0,1668005712.206523,+5.25620000E-04

0,1668005712.7234972,+5.28836000E-04

0,1668005713.2534707,+5.24881000E-04

0,1668005713.773445,+5.25286000E-04

0,1668005714.3034184,+5.24495000E-04

0,1668005714.833392,+5.28357000E-04

0,1668005715.3533657,+5.36913000E-04

0,1668005715.8833392,+5.35539000E-04

0,1668005716.4033134,+5.33967000E-04

0,1668005716.933287,+5.38235000E-04

0,1668005717.453261,+5.39005000E-04

0,1668005717.9832344,+5.46260000E-04

0,1668005718.5032082,+5.48414000E-04

0,1668005719.0331817,+5.49361000E-04

0,1668005719.553156,+5.47592000E-04

0,1668005720.0831294,+5.49101000E-04

0,1668005720.6051033,+5.50392000E-04

0,1668005721.1350768,+5.53702000E-04

0,1668005721.6550508,+5.51079000E-04

0,1668005722.1850243,+5.46156000E-04

0,1668005722.7049985,+5.46176000E-04

0,1668005723.234972,+5.50600000E-04

0,1668005723.7549458,+5.55430000E-04

0,1668005724.2849193,+5.54972000E-04

0,1668005724.8058934,+5.53421000E-04

0,1668005725.335867,+5.47092000E-04

0,1668005725.8558407,+5.44584000E-04

0,1668005726.3858142,+5.44011000E-04

0,1668005726.9057884,+5.55263000E-04

