i,t_v,Resistencia(Ohms)
0,1668616904.2783203,+1.38765870E+02
0,1668616904.71875,+1.38763070E+02
0,1668616905.1601562,+1.38760570E+02
0,1668616905.5996094,+1.38761820E+02
0,1668616906.0419922,+1.38761920E+02
0,1668616906.4853513,+1.38759840E+02
0,1668616906.9248047,+1.38763070E+02
0,1668616907.3623044,+1.38761710E+02
0,1668616907.803711,+1.38760880E+02
0,1668616908.2421875,+1.38760880E+02
0,1668616908.6826172,+1.38764210E+02
0,1668616909.1230469,+1.38758180E+02
0,1668616909.5585938,+1.38765150E+02
0,1668616910.0058594,+1.38759950E+02
0,1668616910.4423828,+1.38762030E+02
0,1668616910.8818357,+1.38766290E+02
0,1668616911.3154297,+1.38760880E+02
0,1668616911.756836,+1.38772840E+02
0,1668616912.1972656,+1.38765350E+02
0,1668616912.6396484,+1.38764830E+02
0,1668616913.0800781,+1.38763690E+02
0,1668616913.5185547,+1.38768160E+02
0,1668616913.9580078,+1.38765350E+02
0,1668616914.4003906,+1.38761610E+02
0,1668616914.8369138,+1.38760570E+02
0,1668616915.2763672,+1.38756200E+02
0,1668616915.7197266,+1.38757140E+02
0,1668616916.163086,+1.38758180E+02
0,1668616916.5996094,+1.38759320E+02
0,1668616917.0419922,+1.38757240E+02
0,1668616917.4824219,+1.38761510E+02
0,1668616917.921875,+1.38763480E+02
0,1668616918.3583984,+1.38765250E+02
0,1668616918.796875,+1.38764630E+02
0,1668616919.2382812,+1.38766400E+02
0,1668616919.675781,+1.38767020E+02
0,1668616920.1132812,+1.38766810E+02
0,1668616920.5488281,+1.38767120E+02
0,1668616920.988281,+1.38766290E+02
0,1668616921.4277344,+1.38764310E+02
0,1668616921.8701172,+1.38760780E+02
0,1668616922.3085938,+1.38766080E+02
0,1668616922.7470703,+1.38770040E+02
0,1668616923.1845703,+1.38766500E+02
0,1668616923.620117,+1.38765350E+02
0,1668616924.0576172,+1.38764420E+02
0,1668616924.4941406,+1.38770040E+02
0,1668616924.9267578,+1.38763590E+02
0,1668616925.3623044,+1.38768580E+02
0,1668616925.7998047,+1.38772320E+02
0,1668616926.234375,+1.38765770E+02
0,1668616926.6689453,+1.38762750E+02
0,1668616927.1083984,+1.38763590E+02
0,1668616927.5468748,+1.38763070E+02
0,1668616927.9892578,+1.38765150E+02
0,1668616928.4277344,+1.38764420E+02
0,1668616928.8671875,+1.38759530E+02
0,1668616929.305664,+1.38762440E+02
0,1668616929.7470703,+1.38758700E+02
0,1668616930.1826172,+1.38761710E+02
0,1668616930.618164,+1.38759950E+02
0,1668616931.0507812,+1.38763380E+02
0,1668616931.488281,+1.38762130E+02
0,1668616931.921875,+1.38755160E+02
0,1668616932.356445,+1.38755680E+02
0,1668616932.796875,+1.38759740E+02
0,1668616933.2314453,+1.38759320E+02
0,1668616933.6699219,+1.38766810E+02
0,1668616934.1074216,+1.38760880E+02
0,1668616934.5507812,+1.38760360E+02
0,1668616934.9902344,+1.38760150E+02
0,1668616935.4296875,+1.38762440E+02
0,1668616935.8710938,+1.38760990E+02
0,1668616936.3125,+1.38761510E+02
0,1668616936.7519531,+1.38762130E+02
0,1668616937.1884763,+1.38759430E+02
0,1668616937.6259766,+1.38761300E+02
0,1668616938.0634766,+1.38758590E+02
0,1668616938.5039062,+1.38758800E+02
0,1668616938.9433591,+1.38766190E+02
0,1668616939.3828125,+1.38760260E+02
0,1668616939.8203125,+1.38758490E+02
0,1668616940.258789,+1.38758390E+02
0,1668616940.696289,+1.38757660E+02
0,1668616941.1298828,+1.38755580E+02
0,1668616941.5683594,+1.38763590E+02
0,1668616942.008789,+1.38762340E+02
0,1668616942.4472656,+1.38760780E+02
0,1668616942.8886716,+1.38762230E+02
0,1668616943.3291016,+1.38761400E+02
0,1668616943.7734375,+1.38760670E+02
0,1668616944.2148438,+1.38759430E+02
0,1668616944.6542969,+1.38762860E+02
0,1668616945.09375,+1.38762750E+02
0,1668616945.5361328,+1.38757140E+02
0,1668616945.9755857,+1.38761400E+02
0,1668616946.421875,+1.38756510E+02
0,1668616946.8623044,+1.38755470E+02
0,1668616947.3066406,+1.38757870E+02
0,1668616947.7421875,+1.38758490E+02
0,1668616948.1845703,+1.38754330E+02
0,1668616948.625,+1.38757340E+02
0,1668616949.0634766,+1.38765150E+02
0,1668616949.506836,+1.38765040E+02
0,1668616949.9482422,+1.38765250E+02
0,1668616950.3857422,+1.38763790E+02
0,1668616950.8251953,+1.38763790E+02
0,1668616951.2646484,+1.38767640E+02
0,1668616951.7041013,+1.38761300E+02
0,1668616952.147461,+1.38763900E+02
0,1668616952.5878906,+1.38759950E+02
0,1668616953.0302732,+1.38763900E+02
0,1668616953.4677734,+1.38762030E+02
0,1668616953.9091797,+1.38761920E+02
0,1668616954.3496091,+1.38764000E+02
0,1668616954.790039,+1.38760570E+02
0,1668616955.2304685,+1.38760780E+02
0,1668616955.6728516,+1.38760780E+02
0,1668616956.1171875,+1.38764210E+02
0,1668616956.5566406,+1.38765870E+02
0,1668616956.995117,+1.38762550E+02
0,1668616957.4335935,+1.38759630E+02
0,1668616957.8759766,+1.38762550E+02
0,1668616958.3134766,+1.38765770E+02
0,1668616958.756836,+1.38764110E+02
0,1668616959.1972656,+1.38764110E+02
0,1668616959.6376953,+1.38764520E+02
0,1668616960.0791013,+1.38767120E+02
0,1668616960.5185547,+1.38761710E+02
0,1668616960.9589841,+1.38764110E+02
0,1668616961.399414,+1.38762440E+02
0,1668616961.8398435,+1.38763480E+02
0,1668616962.28125,+1.38764420E+02
0,1668616962.71875,+1.38763790E+02
0,1668616963.1582031,+1.38763480E+02
0,1668616963.5957031,+1.38760990E+02
0,1668616964.0351562,+1.38764210E+02
0,1668616964.4765625,+1.38760050E+02
0,1668616964.9179688,+1.38766810E+02
0,1668616965.356445,+1.38761300E+02
0,1668616965.7949216,+1.38759950E+02
0,1668616966.2363281,+1.38762750E+02
