i,t_v,tensión(V)
0,1668609368.4658203,+1.06096220E+02
0,1668609368.9082031,+1.06111610E+02
0,1668609369.3496091,+1.06131690E+02
0,1668609369.785156,+1.06143860E+02
0,1668609370.2246094,+1.06158630E+02
0,1668609370.663086,+1.06171840E+02
0,1668609371.1015627,+1.06184740E+02
0,1668609371.5419922,+1.06196810E+02
0,1668609371.9804688,+1.06215850E+02
0,1668609372.4208982,+1.06237070E+02
0,1668609372.8583984,+1.06235610E+02
0,1668609373.2988281,+1.06215010E+02
0,1668609373.7382812,+1.06220110E+02
0,1668609374.1787107,+1.06236130E+02
0,1668609374.6171875,+1.06252880E+02
0,1668609375.0625,+1.06267550E+02
0,1668609375.5009763,+1.06279930E+02
0,1668609375.9355469,+1.06284400E+02
0,1668609376.375,+1.06285750E+02
0,1668609376.8134766,+1.06270560E+02
0,1668609377.2529294,+1.06231240E+02
0,1668609377.6904297,+1.06199930E+02
0,1668609378.1308594,+1.06190460E+02
0,1668609378.571289,+1.06188800E+02
0,1668609379.0146484,+1.06168510E+02
0,1668609379.4560544,+1.06168720E+02
0,1668609379.894531,+1.06195040E+02
0,1668609380.334961,+1.06203990E+02
0,1668609380.7773438,+1.06213870E+02
0,1668609381.2177732,+1.06231870E+02
0,1668609381.6572266,+1.06228220E+02
0,1668609382.0957031,+1.06201280E+02
0,1668609382.5341797,+1.06161030E+02
0,1668609382.9716794,+1.06123780E+02
0,1668609383.4101562,+1.06096010E+02
0,1668609383.850586,+1.06078220E+02
0,1668609384.291992,+1.06118380E+02
0,1668609384.7294922,+1.06176320E+02
0,1668609385.1669922,+1.06159780E+02
0,1668609385.6074216,+1.06138450E+02
0,1668609386.0458984,+1.06126910E+02
0,1668609386.488281,+1.06132520E+02
0,1668609386.928711,+1.06170910E+02
0,1668609387.3671875,+1.06205440E+02
0,1668609387.803711,+1.06165910E+02
0,1668609388.241211,+1.06144900E+02
0,1668609388.6816406,+1.06142510E+02
0,1668609389.120117,+1.06146570E+02
0,1668609389.55957,+1.06155300E+02
0,1668609390.0009763,+1.06160820E+02
0,1668609390.4384766,+1.06161550E+02
0,1668609390.8779294,+1.06162070E+02
0,1668609391.3154297,+1.06161440E+02
0,1668609391.7509766,+1.06159980E+02
0,1668609392.1845703,+1.06158220E+02
0,1668609392.6230469,+1.06167580E+02
0,1668609393.0644531,+1.06194000E+02
0,1668609393.5039062,+1.06227290E+02
0,1668609393.9453125,+1.06252250E+02
0,1668609394.3828125,+1.06177250E+02
0,1668609394.828125,+1.06069800E+02
0,1668609395.2666016,+1.06022050E+02
0,1668609395.7070312,+1.06017990E+02
0,1668609396.147461,+1.06072080E+02
0,1668609396.5839844,+1.06142090E+02
0,1668609397.024414,+1.06198270E+02
0,1668609397.4667969,+1.06230200E+02
0,1668609397.9091797,+1.06242060E+02
0,1668609398.3486328,+1.06241120E+02
0,1668609398.7861328,+1.06226660E+02
0,1668609399.225586,+1.06203260E+02
0,1668609399.6689453,+1.06147710E+02
0,1668609400.1103516,+1.06072080E+02
0,1668609400.5498044,+1.06006130E+02
0,1668609400.988281,+1.06018300E+02
0,1668609401.428711,+1.06021630E+02
0,1668609401.8710938,+1.06001240E+02
0,1668609402.3125,+1.05984600E+02
0,1668609402.7519531,+1.05953390E+02
0,1668609403.1953125,+1.05933630E+02
