i,t_v,Resistencia(Ohms)
0,1669216114.9697266,+1.24469540E+02
0,1669216115.4091797,+1.24468390E+02
0,1669216115.8515625,+1.24472140E+02
0,1669216116.290039,+1.24466940E+02
0,1669216116.7294922,+1.24459240E+02
0,1669216117.1699219,+1.24465790E+02
0,1669216117.6171875,+1.24441030E+02
0,1669216118.0576172,+1.24419500E+02
0,1669216118.4921875,+1.24424080E+02
0,1669216118.9257812,+1.24424600E+02
0,1669216119.3603516,+1.24422000E+02
0,1669216119.7998047,+1.24417940E+02
0,1669216120.2392578,+1.24434580E+02
0,1669216120.6777344,+1.24433440E+02
0,1669216121.1142578,+1.24429900E+02
0,1669216121.5517578,+1.24426990E+02
0,1669216121.9941406,+1.24426570E+02
0,1669216122.428711,+1.24426050E+02
0,1669216122.8710938,+1.24428340E+02
0,1669216123.3115234,+1.24430010E+02
0,1669216123.7500002,+1.24423870E+02
0,1669216124.1933594,+1.24425850E+02
0,1669216124.6298828,+1.24428340E+02
0,1669216125.0732422,+1.24430740E+02
0,1669216125.5126953,+1.24427610E+02
0,1669216125.9541016,+1.24416480E+02
0,1669216126.3916013,+1.24420330E+02
0,1669216126.8320312,+1.24422000E+02
0,1669216127.2724607,+1.24423450E+02
0,1669216127.7128906,+1.24422410E+02
0,1669216128.1523438,+1.24419920E+02
0,1669216128.5917966,+1.24414300E+02
0,1669216129.03125,+1.24419710E+02
0,1669216129.472656,+1.24415130E+02
0,1669216129.913086,+1.24414820E+02
0,1669216130.3613281,+1.24418670E+02
0,1669216130.7998047,+1.24422830E+02
0,1669216131.2421875,+1.24427820E+02
0,1669216131.6816406,+1.24439680E+02
0,1669216132.1210938,+1.24453720E+02
0,1669216132.5585938,+1.24454450E+02
0,1669216132.9980466,+1.24442070E+02
0,1669216133.4375,+1.24441760E+02
0,1669216133.8759766,+1.24428130E+02
0,1669216134.3164062,+1.24444360E+02
0,1669216134.7539062,+1.24460690E+02
0,1669216135.196289,+1.24461730E+02
0,1669216135.6376953,+1.24431460E+02
0,1669216136.0761719,+1.24404730E+02
0,1669216136.515625,+1.24417520E+02
0,1669216136.9570312,+1.24434170E+02
0,1669216137.3925781,+1.24442390E+02
0,1669216137.8291016,+1.24432300E+02
0,1669216138.2695312,+1.24427300E+02
0,1669216138.7080076,+1.24419400E+02
0,1669216139.15332,+1.24404420E+02
0,1669216139.5898438,+1.24376230E+02
0,1669216140.03125,+1.24366970E+02
0,1669216140.472656,+1.24382780E+02
0,1669216140.9140625,+1.24415240E+02
0,1669216141.3574219,+1.24429900E+02
0,1669216141.7949216,+1.24430740E+02
0,1669216142.2373047,+1.24424390E+02
0,1669216142.6777344,+1.24416900E+02
0,1669216143.1191406,+1.24410970E+02
0,1669216143.5605469,+1.24409830E+02
0,1669216143.9990234,+1.24414610E+02
0,1669216144.4394531,+1.24421170E+02
0,1669216144.8779294,+1.24425640E+02
0,1669216145.3203125,+1.24425120E+02
0,1669216145.7607422,+1.24423040E+02
0,1669216146.2001953,+1.24417840E+02
0,1669216146.6425781,+1.24413880E+02
0,1669216147.0800781,+1.24408990E+02
0,1669216147.5214844,+1.24403170E+02
0,1669216147.9609375,+1.24399010E+02
0,1669216148.3984373,+1.24397030E+02
0,1669216148.8378906,+1.24394640E+02
0,1669216149.2753906,+1.24395260E+02
0,1669216149.7148438,+1.24403170E+02
0,1669216150.1523438,+1.24409830E+02
0,1669216150.5917966,+1.24412740E+02
0,1669216151.0302732,+1.24418040E+02
0,1669216151.4677734,+1.24417000E+02
0,1669216151.90625,+1.24411700E+02
0,1669216152.3515625,+1.24410240E+02
0,1669216152.7890625,+1.24409620E+02
0,1669216153.2226562,+1.24408470E+02
0,1669216153.6689453,+1.24409720E+02
0,1669216154.1064453,+1.24410450E+02
0,1669216154.5458984,+1.24409830E+02
0,1669216154.9863281,+1.24407230E+02
0,1669216155.4296875,+1.24403790E+02
0,1669216155.8691404,+1.24402650E+02
0,1669216156.3095703,+1.24401190E+02
0,1669216156.7509766,+1.24400980E+02
0,1669216157.198242,+1.24400570E+02
0,1669216157.6386719,+1.24398380E+02
0,1669216158.0771484,+1.24399320E+02
0,1669216158.5185547,+1.24396930E+02
0,1669216158.9560544,+1.24383300E+02
0,1669216159.3916013,+1.24373420E+02
0,1669216159.8300781,+1.24388090E+02
0,1669216160.2695312,+1.24401500E+02
0,1669216160.7089844,+1.24402130E+02
0,1669216161.1494138,+1.24401090E+02
0,1669216161.5927734,+1.24397860E+02
0,1669216162.0341797,+1.24395580E+02
0,1669216162.4755857,+1.24390060E+02
0,1669216162.916992,+1.24392560E+02
0,1669216163.3544922,+1.24379560E+02
0,1669216163.7929688,+1.24378310E+02
0,1669216164.2324219,+1.24380600E+02
0,1669216164.6738281,+1.24372690E+02
0,1669216165.1152344,+1.24380080E+02
0,1669216165.5507812,+1.24379450E+02
0,1669216165.9873047,+1.24373000E+02
0,1669216166.4277344,+1.24371960E+02
0,1669216166.8671875,+1.24363740E+02
0,1669216167.3066406,+1.24363540E+02
0,1669216167.7509766,+1.24370090E+02
0,1669216168.1923828,+1.24379660E+02
0,1669216168.6308594,+1.24365510E+02
0,1669216169.0732422,+1.24349910E+02
0,1669216169.5126953,+1.24353450E+02
0,1669216169.9521484,+1.24343040E+02
0,1669216170.3935547,+1.24378100E+02
0,1669216170.8330078,+1.24373730E+02
0,1669216171.2734375,+1.24353860E+02
0,1669216171.7109375,+1.24361770E+02
0,1669216172.1523438,+1.24343770E+02
0,1669216172.5888672,+1.24369670E+02
0,1669216173.0302732,+1.24346370E+02
0,1669216173.4716794,+1.24351990E+02
0,1669216173.9101562,+1.24354380E+02
0,1669216174.350586,+1.24350640E+02
0,1669216174.7890625,+1.24345330E+02
0,1669216175.2294922,+1.24270330E+02
0,1669216175.6689453,+1.24245780E+02
0,1669216176.109375,+1.24276570E+02
0,1669216176.5488281,+1.24323070E+02
0,1669216176.9892578,+1.24330460E+02
0,1669216177.4296875,+1.24332330E+02
0,1669216177.8720703,+1.24354280E+02
0,1669216178.3115234,+1.24344080E+02
0,1669216178.7539062,+1.24344080E+02
0,1669216179.1923828,+1.24342940E+02
0,1669216179.6347656,+1.24338260E+02
0,1669216180.0742188,+1.24341480E+02
0,1669216180.510742,+1.24339400E+02
0,1669216180.9462888,+1.24331910E+02
0,1669216181.3876953,+1.24332850E+02
0,1669216181.8291016,+1.24334820E+02
0,1669216182.2675781,+1.24335970E+02
0,1669216182.7080076,+1.24327020E+02
0,1669216183.1503906,+1.24328690E+02
0,1669216183.5917966,+1.24329620E+02
0,1669216184.0273435,+1.24329420E+02
0,1669216184.4707031,+1.24327230E+02
0,1669216184.9101562,+1.24327340E+02
0,1669216185.3486328,+1.24325670E+02
0,1669216185.7890625,+1.24321610E+02
0,1669216186.2294922,+1.24325570E+02
0,1669216186.6679688,+1.24326190E+02
0,1669216187.109375,+1.24327130E+02
0,1669216187.5498044,+1.24324210E+02
0,1669216187.9863281,+1.24315480E+02
0,1669216188.4277344,+1.24313810E+02
0,1669216188.8701172,+1.24314330E+02
0,1669216189.307617,+1.24314750E+02
0,1669216189.7460938,+1.24314330E+02
0,1669216190.1826172,+1.24313710E+02
0,1669216190.6279297,+1.24313080E+02
0,1669216191.0683594,+1.24312980E+02
0,1669216191.5097656,+1.24313190E+02
0,1669216191.9472656,+1.24311520E+02
0,1669216192.3886716,+1.24311110E+02
0,1669216192.8291016,+1.24311320E+02
0,1669216193.2685544,+1.24312880E+02
0,1669216193.709961,+1.24312250E+02
0,1669216194.1513672,+1.24309030E+02
0,1669216194.5917966,+1.24302270E+02
0,1669216195.0322266,+1.24301750E+02
0,1669216195.4707031,+1.24302790E+02
0,1669216195.9101562,+1.24297060E+02
0,1669216196.3535156,+1.24288120E+02
0,1669216196.7929688,+1.24286870E+02
0,1669216197.227539,+1.24286770E+02
0,1669216197.6669922,+1.24289050E+02
0,1669216198.1054688,+1.24288330E+02
0,1669216198.5429685,+1.24287290E+02
0,1669216198.984375,+1.24285410E+02
0,1669216199.4238281,+1.24280630E+02
0,1669216199.8632812,+1.24282500E+02
0,1669216200.2978513,+1.24284790E+02
0,1669216200.7382812,+1.24287290E+02
0,1669216201.1767578,+1.24289260E+02
0,1669216201.6171875,+1.24289780E+02
0,1669216202.0546875,+1.24286250E+02
0,1669216202.4960938,+1.24284890E+02
0,1669216202.9375,+1.24281980E+02
0,1669216203.3730469,+1.24279280E+02
0,1669216203.8173828,+1.24279590E+02
0,1669216204.2558591,+1.24277510E+02
0,1669216204.696289,+1.24274700E+02
0,1669216205.1347656,+1.24272720E+02
0,1669216205.5722654,+1.24273350E+02
0,1669216206.0136716,+1.24278960E+02
0,1669216206.4501953,+1.24280840E+02
0,1669216206.8964844,+1.24283120E+02
0,1669216207.334961,+1.24280520E+02
0,1669216207.7773438,+1.24276570E+02
0,1669216208.213867,+1.24270020E+02
0,1669216208.6484375,+1.24268350E+02
0,1669216209.0888672,+1.24265960E+02
0,1669216209.526367,+1.24267520E+02
0,1669216209.9667969,+1.24270120E+02
0,1669216210.4052734,+1.24274280E+02
0,1669216210.8466794,+1.24277510E+02
0,1669216211.2861328,+1.24274280E+02
0,1669216211.7285156,+1.24271160E+02
0,1669216212.1640625,+1.24270120E+02
0,1669216212.602539,+1.24255350E+02
0,1669216213.0400388,+1.24249840E+02
0,1669216213.4785156,+1.24249320E+02
0,1669216213.9199219,+1.24248380E+02
0,1669216214.3613281,+1.24252540E+02
0,1669216214.8017578,+1.24255560E+02
