i,t_v,tensión(V)
0,1668010877.8018093,+1.12557700E-03

0,1668010878.3318093,+1.12553500E-03

0,1668010878.8518093,+1.12557700E-03

0,1668010879.3818095,+1.12556600E-03

0,1668010879.9118092,+1.12569100E-03

0,1668010880.4318092,+1.12581600E-03

0,1668010880.9618094,+1.12584700E-03

0,1668010881.4818094,+1.12613900E-03

0,1668010882.0118093,+1.12613900E-03

0,1668010882.5318093,+1.12608700E-03

0,1668010883.0618093,+1.12652400E-03

0,1668010883.5818095,+1.12593100E-03

0,1668010884.1118093,+1.12591000E-03

0,1668010884.6318092,+1.12611800E-03

0,1668010885.1658094,+1.12629500E-03

0,1668010885.6858094,+1.12605500E-03

0,1668010886.2158093,+1.12637800E-03

0,1668010886.7358093,+1.12592000E-03

0,1668010887.2658093,+1.12639900E-03

0,1668010887.7858095,+1.12596200E-03

0,1668010888.3158092,+1.12601400E-03

0,1668010888.8358092,+1.12630500E-03

0,1668010889.3668094,+1.12610800E-03

0,1668010889.8868093,+1.12591000E-03

0,1668010890.4168096,+1.12596200E-03

0,1668010890.9368095,+1.12580600E-03

0,1668010891.4668093,+1.12598300E-03

0,1668010891.9878092,+1.12583700E-03

0,1668010892.5178094,+1.12606600E-03

0,1668010893.0378094,+1.12575400E-03

0,1668010893.5678093,+1.12579500E-03

0,1668010894.0878093,+1.12570200E-03

0,1668010894.6178093,+1.12580600E-03

0,1668010895.1378095,+1.12560800E-03

0,1668010895.6678092,+1.12545200E-03

0,1668010896.1878092,+1.12555600E-03

0,1668010896.7178094,+1.12543100E-03

0,1668010897.2478092,+1.12543100E-03

0,1668010897.7678094,+1.12531600E-03

0,1668010898.2978094,+1.12520200E-03

0,1668010898.8178093,+1.12505600E-03

0,1668010899.3478093,+1.12498300E-03

0,1668010899.8678093,+1.12526400E-03

0,1668010900.3978095,+1.12461900E-03

0,1668010900.9278092,+1.12512900E-03

0,1668010901.4478092,+1.12483800E-03

0,1668010901.9778094,+1.12493100E-03

0,1668010902.4978094,+1.12478600E-03

0,1668010903.0278094,+1.12463000E-03

0,1668010903.5578094,+1.12476500E-03

0,1668010904.0778093,+1.12453600E-03

0,1668010904.6078093,+1.12471300E-03

0,1668010905.1278093,+1.12436900E-03

0,1668010905.6578095,+1.12460900E-03

0,1668010906.1878092,+1.12479600E-03

0,1668010906.7128096,+1.12446300E-03

0,1668010907.2378094,+1.12490000E-03

0,1668010907.7578094,+1.12477500E-03

0,1668010908.2878094,+1.12454600E-03

0,1668010908.8178093,+1.12475400E-03

0,1668010909.3378093,+1.12458800E-03

0,1668010909.8628094,+1.12456700E-03

0,1668010910.3928094,+1.12478600E-03

0,1668010910.9128094,+1.12453600E-03

0,1668010911.4428093,+1.12439000E-03

0,1668010911.9728096,+1.12457700E-03

0,1668010912.4938095,+1.12430700E-03

0,1668010913.0138094,+1.12448400E-03

0,1668010913.5478094,+1.12474400E-03

0,1668010914.0678093,+1.12422400E-03

0,1668010914.5978093,+1.12460900E-03

0,1668010915.1178093,+1.12465000E-03

0,1668010915.6478093,+1.12425500E-03

0,1668010916.1678092,+1.12450500E-03

0,1668010916.6998093,+1.12447300E-03

0,1668010917.2198093,+1.12455700E-03

0,1668010917.7498095,+1.12435900E-03

0,1668010918.2698095,+1.12444200E-03

0,1668010918.7998092,+1.12446300E-03

0,1668010919.3198092,+1.12439000E-03

0,1668010919.8498094,+1.12446300E-03

0,1668010920.3698094,+1.12466100E-03

0,1668010920.8998094,+1.12471300E-03

0,1668010921.4198093,+1.12461900E-03

0,1668010921.9498093,+1.12481700E-03

0,1668010922.4698093,+1.12460900E-03

0,1668010922.9998093,+1.12438000E-03

0,1668010923.5298095,+1.12472300E-03

0,1668010924.0498095,+1.12468200E-03

0,1668010924.5798092,+1.12447300E-03

0,1668010925.0998092,+1.12479600E-03

0,1668010925.6298094,+1.12469200E-03

0,1668010926.1498094,+1.12527500E-03

0,1668010926.6798093,+1.12445300E-03

0,1668010927.1998093,+1.12431700E-03

0,1668010927.7298095,+1.12443200E-03

0,1668010928.2498095,+1.12452500E-03

0,1668010928.7798092,+1.12461900E-03

0,1668010929.2998092,+1.11666700E-03

0,1668010929.8298094,+1.12416100E-03

0,1668010930.3498094,+1.12435900E-03

0,1668010930.8808095,+1.09339400E-03

0,1668010931.4008095,+1.12476500E-03

0,1668010931.9308093,+1.12449400E-03

0,1668010932.4548094,+1.12440100E-03

0,1668010932.9748094,+1.12538900E-03

0,1668010933.5048094,+1.12439000E-03

0,1668010934.0348094,+1.12468200E-03

0,1668010934.5548093,+1.12451500E-03

0,1668010935.0848095,+1.12450500E-03

0,1668010935.6048095,+1.12464000E-03

0,1668010936.1348093,+1.12435900E-03

0,1668010936.6548092,+1.12434800E-03

0,1668010937.1848094,+1.12436900E-03

0,1668010937.7148094,+1.12434800E-03

0,1668010938.2348094,+1.12472300E-03

0,1668010938.7648094,+1.12446300E-03

0,1668010939.2848096,+1.12446300E-03

0,1668010939.8148093,+1.12507700E-03

0,1668010940.3448095,+1.12436900E-03

0,1668010940.8648095,+1.12599300E-03

0,1668010941.3948092,+1.12405700E-03

0,1668010941.9148092,+1.09725500E-03

0,1668010942.4478092,+1.11774900E-03

0,1668010942.9678092,+1.02688300E-03

0,1668010943.4978094,+1.12416100E-03

0,1668010944.0178094,+1.12467100E-03

0,1668010944.5478094,+1.05059400E-03

0,1668010945.0778093,+1.09959700E-03

0,1668010945.5978093,+1.09062500E-03

0,1668010946.1278093,+1.12470200E-03

0,1668010946.6478093,+1.12474400E-03

0,1668010947.1778095,+1.12495200E-03

0,1668010947.7078092,+1.12461900E-03

0,1668010948.2278092,+1.12458800E-03

0,1668010948.7578094,+1.12463000E-03

0,1668010949.2778094,+1.12471300E-03

0,1668010949.8078094,+1.12654500E-03

0,1668010950.3278093,+1.12536900E-03

0,1668010950.8578093,+1.12467100E-03

0,1668010951.3788095,+1.12516000E-03

0,1668010951.9088094,+1.12493100E-03

0,1668010952.4288094,+1.12506700E-03

0,1668010952.9588094,+1.12556600E-03

0,1668010953.4798093,+1.12544100E-03

0,1668010954.0098095,+1.12508700E-03

0,1668010954.5298095,+1.12675300E-03

0,1668010955.0598092,+1.12432800E-03

0,1668010955.5798092,+1.12510800E-03

0,1668010956.1098094,+1.12504600E-03

0,1668010956.6298094,+1.12508700E-03

0,1668010957.1598094,+1.12515000E-03

0,1668010957.6818094,+1.12479600E-03

0,1668010958.2118094,+1.12536900E-03

0,1668010958.7318094,+1.12485900E-03

0,1668010959.2618093,+1.12609700E-03

0,1668010959.7918093,+1.12436900E-03

0,1668010960.3118093,+1.12475400E-03

0,1668010960.8418095,+1.12498300E-03

0,1668010961.3618095,+1.12468200E-03

0,1668010961.8918092,+1.12477500E-03

0,1668010962.4118092,+1.12515000E-03

0,1668010962.9418094,+1.12415100E-03

0,1668010963.4618094,+1.12473400E-03

0,1668010963.9918094,+1.12468200E-03

0,1668010964.5118093,+1.12489000E-03

0,1668010965.0418093,+1.12436900E-03

0,1668010965.5618093,+1.12491100E-03

0,1668010966.0918093,+1.12451500E-03

0,1668010966.6118093,+1.12432800E-03

0,1668010967.1418095,+1.12445300E-03

0,1668010967.6618094,+1.12475400E-03

0,1668010968.1918092,+1.12448400E-03

0,1668010968.7118094,+1.12418200E-03

0,1668010969.2418094,+1.12467100E-03

0,1668010969.7618093,+1.12439000E-03

0,1668010970.2918093,+1.12457700E-03

0,1668010970.8118093,+1.12418200E-03

0,1668010971.3418095,+1.12433800E-03

0,1668010971.8698094,+1.12413000E-03

0,1668010972.3968096,+1.12395300E-03

0,1668010972.9168096,+1.12414000E-03

0,1668010973.4468093,+1.12424400E-03

0,1668010973.9668093,+1.12391100E-03

0,1668010974.4968095,+1.12417200E-03

0,1668010975.0268095,+1.12419200E-03

0,1668010975.5468094,+1.12411900E-03

0,1668010976.0768094,+1.12420300E-03

0,1668010976.5968094,+1.12406700E-03

0,1668010977.1268094,+1.12395300E-03

0,1668010977.6468093,+1.12397400E-03

0,1668010978.1728094,+1.12425500E-03

0,1668010978.7028093,+1.12416100E-03

0,1668010979.2328095,+1.12408800E-03

0,1668010979.7528095,+1.12406700E-03

0,1668010980.2828093,+1.12420300E-03

0,1668010980.8128095,+1.12428600E-03

0,1668010981.3328094,+1.12383800E-03

0,1668010981.8628094,+1.12415100E-03

0,1668010982.3828094,+1.12392200E-03

0,1668010982.9128094,+1.12427600E-03

0,1668010983.4328094,+1.12388000E-03

0,1668010983.9628093,+1.12419200E-03

0,1668010984.4928095,+1.12403600E-03

0,1668010985.0128095,+1.12392200E-03

0,1668010985.5428092,+1.12409900E-03

0,1668010986.0628092,+1.12410900E-03

0,1668010986.5928094,+1.12399500E-03

0,1668010987.1128094,+1.12402600E-03

0,1668010987.6428094,+1.12439000E-03

0,1668010988.1728094,+1.12405700E-03

0,1668010988.6928096,+1.12399500E-03

0,1668010989.2228093,+1.12353700E-03

0,1668010989.7428093,+1.12380700E-03

0,1668010990.2728095,+1.12367200E-03

0,1668010990.7928095,+1.12382800E-03

0,1668010991.3228095,+1.12374500E-03

0,1668010991.8428094,+1.12377600E-03

0,1668010992.3738093,+1.12444200E-03

0,1668010992.8938093,+1.12355700E-03

0,1668010993.4218094,+1.12383800E-03

0,1668010993.9418094,+1.12342200E-03

0,1668010994.4758093,+1.12325600E-03

0,1668010994.9958093,+1.12338000E-03

0,1668010995.5258095,+1.12346400E-03

0,1668010996.0458095,+1.12351600E-03

0,1668010996.5758092,+1.12373400E-03

0,1668010997.0958092,+1.12342200E-03

0,1668010997.6258094,+1.12345300E-03

0,1668010998.1458094,+1.12338000E-03

0,1668010998.6758094,+1.12346400E-03

0,1668010999.1978095,+1.12339100E-03

0,1668010999.7278092,+1.12355700E-03

0,1668011000.2478092,+1.12331800E-03

0,1668011000.7778094,+1.12349500E-03

0,1668011001.2978094,+1.12362000E-03

0,1668011001.8278093,+1.12352600E-03

0,1668011002.3478093,+1.12355700E-03

0,1668011002.8778095,+1.12330800E-03

0,1668011003.3978095,+1.12342200E-03

0,1668011003.9278092,+1.12338000E-03

0,1668011004.4478092,+1.12389100E-03

0,1668011004.9778094,+1.12385900E-03

0,1668011005.4978094,+1.12325600E-03

0,1668011006.0278094,+1.12346400E-03

0,1668011006.5518093,+1.12356800E-03

0,1668011007.0818095,+1.12332800E-03

0,1668011007.6018095,+1.12334900E-03

0,1668011008.1318092,+1.12368200E-03

0,1668011008.6518092,+1.12332800E-03

0,1668011009.1818094,+1.12324500E-03

0,1668011009.7018094,+1.12349500E-03

0,1668011010.2318094,+1.12376600E-03

0,1668011010.7618093,+1.12316200E-03

0,1668011011.2818093,+1.12354700E-03

0,1668011011.8118093,+1.12354700E-03

0,1668011012.3318093,+1.12341200E-03

0,1668011012.8628094,+1.12331800E-03

0,1668011013.3828094,+1.12364100E-03

0,1668011013.9158094,+1.12342200E-03

0,1668011014.4358094,+1.12329700E-03

0,1668011014.9668093,+1.12347400E-03

0,1668011015.4868093,+1.12337000E-03

0,1668011016.0168095,+1.12375500E-03

0,1668011016.5468094,+1.12347400E-03

0,1668011017.0668094,+1.12315200E-03

0,1668011017.5968094,+1.12327600E-03

0,1668011018.1168094,+1.12313100E-03

0,1668011018.6468093,+1.12299500E-03

0,1668011019.1768095,+1.12300600E-03

0,1668011019.6968095,+1.12317200E-03

0,1668011020.2268093,+1.12299500E-03

0,1668011020.7468092,+1.12287000E-03

0,1668011021.2768095,+1.12303700E-03

0,1668011021.8068094,+1.12296400E-03

0,1668011022.3268094,+1.12269400E-03

0,1668011022.8568094,+1.12274600E-03

0,1668011023.3768094,+1.12263100E-03

0,1668011023.9068093,+1.12276600E-03

0,1668011024.4268093,+1.12249600E-03

0,1668011024.9568095,+1.12246500E-03

0,1668011025.4768095,+1.12260000E-03

0,1668011026.0068092,+1.12249600E-03

0,1668011026.5368094,+1.12239200E-03

0,1668011027.0568094,+1.12253700E-03

0,1668011027.5868094,+1.12226700E-03

0,1668011028.1038094,+1.12222500E-03

0,1668011028.6308093,+1.12238100E-03

0,1668011029.1608095,+1.12245400E-03

0,1668011029.6808095,+1.12231900E-03

0,1668011030.2108092,+1.12219400E-03

0,1668011030.7308095,+1.12246500E-03

