i,t_v,Resistencia(Ohms)
0,1668615482.3642578,+1.21899820E+02
0,1668615482.8027344,+1.21859360E+02
0,1668615483.2441406,+1.21858520E+02
0,1668615483.6826172,+1.21889000E+02
0,1668615484.1220703,+1.21966810E+02
0,1668615484.5654294,+1.21884950E+02
0,1668615485.0029297,+1.21903770E+02
0,1668615485.4462888,+1.21855820E+02
0,1668615485.8847656,+1.21908450E+02
0,1668615486.3261719,+1.21950580E+02
0,1668615486.7685544,+1.21937890E+02
0,1668615487.2070312,+1.21985120E+02
0,1668615487.6455078,+1.22061990E+02
0,1668615488.0839844,+1.21921250E+02
0,1668615488.524414,+1.21953710E+02
0,1668615488.959961,+1.22012580E+02
0,1668615489.3984373,+1.21974300E+02
0,1668615489.8388672,+1.22000930E+02
0,1668615490.2753906,+1.22037340E+02
0,1668615490.71875,+1.22024860E+02
0,1668615491.15625,+1.22030270E+02
0,1668615491.5976562,+1.22066880E+02
0,1668615492.0390625,+1.22055340E+02
0,1668615492.4765625,+1.22065640E+02
0,1668615492.9111326,+1.22250380E+02
0,1668615493.3496091,+1.22156340E+02
0,1668615493.788086,+1.22047430E+02
0,1668615494.2265625,+1.22098820E+02
0,1668615494.6679688,+1.22130440E+02
0,1668615495.1054688,+1.22230200E+02
0,1668615495.5439453,+1.22183810E+02
0,1668615495.9824219,+1.22308120E+02
0,1668615496.4199219,+1.22382700E+02
0,1668615496.8613281,+1.22306350E+02
0,1668615497.3007812,+1.22205440E+02
0,1668615497.741211,+1.22221780E+02
0,1668615498.180664,+1.22225830E+02
0,1668615498.6220703,+1.22245180E+02
0,1668615499.0605469,+1.22206900E+02
0,1668615499.5009763,+1.22275660E+02
0,1668615499.944336,+1.22290740E+02
0,1668615500.3847656,+1.22216890E+02
0,1668615500.8242185,+1.22216680E+02
0,1668615501.2646484,+1.22322260E+02
0,1668615501.7041013,+1.22309990E+02
0,1668615502.147461,+1.22337240E+02
0,1668615502.5908203,+1.22413490E+02
0,1668615503.03125,+1.22396230E+02
0,1668615503.4716794,+1.22336830E+02
0,1668615503.9121094,+1.22275660E+02
0,1668615504.350586,+1.22297820E+02
0,1668615504.790039,+1.22279410E+02
0,1668615505.2285156,+1.22363350E+02
0,1668615505.6689453,+1.22337450E+02
0,1668615506.109375,+1.22278680E+02
0,1668615506.5488281,+1.22412040E+02
