i,t_v,tensión(V)
0,1668012875.705049,+9.81689000E-04

0,1668012876.2350492,+9.81658000E-04

0,1668012876.7550492,+9.81377000E-04

0,1668012877.2870493,+9.81564000E-04

0,1668012877.8070493,+9.81637000E-04

0,1668012878.337049,+9.81377000E-04

0,1668012878.8670492,+9.81606000E-04

0,1668012879.3870492,+9.81846000E-04

0,1668012879.9170492,+9.81793000E-04

0,1668012880.4370492,+9.81637000E-04

0,1668012880.9670491,+9.81887000E-04

0,1668012881.487049,+9.81606000E-04

0,1668012882.017049,+9.81689000E-04

0,1668012882.537049,+9.81585000E-04

0,1668012883.0670493,+9.81814000E-04

0,1668012883.5870492,+9.81575000E-04

0,1668012884.117049,+9.81533000E-04

0,1668012884.6370492,+9.81710000E-04

0,1668012885.1670492,+9.81398000E-04

0,1668012885.6870492,+9.81263000E-04

0,1668012886.2170491,+9.81502000E-04

0,1668012886.737049,+9.81918000E-04

0,1668012887.2670493,+9.81741000E-04

0,1668012887.7880492,+9.81429000E-04

0,1668012888.3180492,+9.81221000E-04

0,1668012888.8380492,+9.81377000E-04

0,1668012889.3680491,+9.81117000E-04

0,1668012889.8880491,+9.81211000E-04

0,1668012890.4190493,+9.81481000E-04

0,1668012890.9390492,+9.81658000E-04

0,1668012891.4630492,+9.81346000E-04

0,1668012891.9930491,+9.81138000E-04

0,1668012892.5130491,+9.79816000E-04

0,1668012893.043049,+9.81252000E-04

0,1668012893.573049,+9.81440000E-04

0,1668012894.093049,+9.81346000E-04

0,1668012894.6230493,+9.81294000E-04

0,1668012895.1430492,+9.81336000E-04

0,1668012895.673049,+9.81637000E-04

0,1668012896.2030492,+9.81023000E-04

0,1668012896.7230492,+9.81388000E-04

0,1668012897.2530491,+9.81408000E-04

0,1668012897.773049,+9.81367000E-04

0,1668012898.3040493,+9.81148000E-04

0,1668012898.8240492,+9.81450000E-04

0,1668012899.3540492,+9.81013000E-04

0,1668012899.8740492,+9.81159000E-04

0,1668012900.4040492,+9.81179000E-04

0,1668012900.9340494,+9.80982000E-04

0,1668012901.4540493,+9.81221000E-04

0,1668012901.984049,+9.81044000E-04

0,1668012902.504049,+9.80794000E-04

0,1668012903.0340493,+9.80919000E-04

